52.30541127,4.75048561,71.789
52.30541208,4.75047659,71.992
52.30541192,4.75047476,71.502
52.30541328,4.75046797,71.479
52.30541159,4.75046270,71.318
52.30541159,4.75046270,70.656
52.30541159,4.75046270,69.793
52.30541159,4.75046270,69.008
52.30541159,4.75046270,68.406
52.30541159,4.75046270,67.896
52.30541159,4.75046270,67.610
52.30541159,4.75046270,67.219
52.30541159,4.75046270,67.218
52.30541159,4.75046270,67.215
52.30541159,4.75046270,67.212
52.30541159,4.75046270,67.210
52.30541159,4.75046270,67.208
52.30541159,4.75046270,67.190
52.30541365,4.75049105,67.182
52.30540384,4.75046653,67.178
52.30539163,4.75041054,67.143
52.30537642,4.75033570,66.854
52.30534476,4.75025188,66.800
52.30531595,4.75016736,66.659
52.30528166,4.75008187,66.432
52.30524920,4.75000006,66.237
52.30522046,4.74993434,65.995
52.30520623,4.74987743,65.975
52.30519780,4.74982359,65.958
52.30520768,4.74975728,65.849
52.30524412,4.74968538,65.816
52.30531527,4.74962930,65.793
52.30540052,4.74955276,65.709
52.30548876,4.74946996,65.598
52.30558341,4.74940309,65.485
52.30568504,4.74937064,65.381
52.30577859,4.74936767,65.260
52.30586064,4.74938210,65.148
52.30592483,4.74940541,65.002
52.30598213,4.74944807,64.770
52.30603514,4.74948584,64.742
52.30607353,4.74951257,64.695
52.30609486,4.74952307,64.648
52.30610792,4.74952933,64.604
52.30610792,4.74952933,64.561
52.30610792,4.74952933,64.523
52.30610792,4.74952933,64.521
52.30610792,4.74952933,64.518
52.30610792,4.74952933,64.515
52.30610792,4.74952933,64.512
52.30610792,4.74952933,64.508
52.30610792,4.74952933,64.504
52.30610792,4.74952933,64.499
52.30610792,4.74952933,64.494
52.30610792,4.74952933,64.489
52.30610792,4.74952933,64.483
52.30610792,4.74952933,64.476
52.30612494,4.74953941,64.408
52.30614116,4.74955507,63.716
52.30619111,4.74959185,63.099
52.30625909,4.74963748,62.613
52.30633989,4.74968850,62.208
52.30643185,4.74974741,61.615
52.30653946,4.74981536,61.011
52.30665581,4.74989041,60.443
52.30677722,4.74996962,59.898
52.30690549,4.75007623,59.352
52.30701625,4.75019183,58.780
52.30709799,4.75036978,58.297
52.30723052,4.75047487,57.835
52.30735692,4.75059195,57.470
52.30747646,4.75072480,57.196
52.30759257,4.75086049,56.974
52.30770484,4.75096929,56.828
52.30781312,4.75103750,56.665
52.30791564,4.75107554,56.535
52.30800475,4.75109295,56.374
52.30807743,4.75111067,56.309
52.30813550,4.75112355,56.326
52.30817853,4.75114498,56.337
52.30819903,4.75116036,56.328
52.30820575,4.75116568,56.295
52.30820575,4.75116568,56.290
52.30820575,4.75116568,56.241
52.30821938,4.75118790,56.192
52.30824421,4.75123325,55.555
52.30826763,4.75130577,54.930
52.30828332,4.75138551,54.291
52.30827451,4.75148391,53.728
52.30825041,4.75161856,53.257
52.30821663,4.75177247,52.853
52.30817958,4.75192824,52.452
52.30814035,4.75210584,52.059
52.30810798,4.75228254,51.714
52.30808509,4.75247553,51.376
52.30807022,4.75267200,51.111
52.30807492,4.75287784,50.936
52.30809569,4.75308420,50.799
52.30812647,4.75328310,50.734
52.30816438,4.75346174,50.713
52.30820313,4.75361820,50.718
52.30822707,4.75375946,50.724
52.30824068,4.75389724,50.731
52.30822578,4.75401733,50.737
52.30819106,4.75411947,50.754
52.30812674,4.75417878,50.744
52.30806233,4.75420860,50.813
52.30799182,4.75418852,51.044
52.30791080,4.75411949,51.221
52.30784048,4.75399679,51.432
52.30778354,4.75383832,51.952
52.30772478,4.75367297,52.248
52.30766587,4.75350661,52.397
52.30760508,4.75333386,52.495
52.30754394,4.75315263,52.509
52.30748317,4.75295745,52.417
52.30743090,4.75274863,52.284
52.30738132,4.75252430,52.055
52.30734775,4.75228004,51.521
52.30732427,4.75201524,51.040
52.30731828,4.75173749,50.435
52.30733364,4.75144538,49.971
52.30736664,4.75114641,49.713
52.30741320,4.75084474,49.638
52.30747482,4.75054786,49.669
52.30755637,4.75024829,49.740
52.30763490,4.74993982,49.745
52.30770965,4.74962373,49.827
52.30779594,4.74930879,49.915
52.30788471,4.74898909,50.010
52.30796947,4.74866271,50.119
52.30805139,4.74833534,50.242
52.30812281,4.74800091,50.387
52.30819403,4.74767429,50.545
52.30825807,4.74735323,50.717
52.30832105,4.74704015,50.848
52.30838594,4.74673790,50.950
52.30845107,4.74645682,51.057
52.30851156,4.74619561,51.184
52.30857129,4.74596207,51.353
52.30861598,4.74575799,51.533
52.30865295,4.74558808,51.686
52.30867481,4.74544292,51.814
52.30866364,4.74530960,51.953
52.30860968,4.74519582,52.092
52.30852424,4.74511736,52.250
52.30842579,4.74506170,52.404
52.30831983,4.74499627,52.576
52.30820719,4.74490959,52.716
52.30808839,4.74483241,52.884
52.30796491,4.74474064,53.040
52.30782964,4.74466725,53.232
52.30768269,4.74462749,53.376
52.30752555,4.74461756,53.531
52.30735758,4.74463639,53.702
52.30718587,4.74469175,53.814
52.30701187,4.74477187,53.957
52.30684106,4.74489011,54.117
52.30667119,4.74503591,54.286
52.30649969,4.74519028,54.423
52.30632080,4.74534213,54.524
52.30613490,4.74546432,54.647
52.30594557,4.74554510,54.756
52.30575354,4.74559722,54.846
52.30556119,4.74559362,54.931
52.30537246,4.74556325,55.136
52.30518762,4.74550194,55.317
52.30500595,4.74541075,55.457
52.30482184,4.74531151,55.560
52.30463484,4.74520181,55.645
52.30445035,4.74508162,55.723
52.30426908,4.74496321,55.818
52.30409051,4.74483961,55.895
52.30390684,4.74472326,55.969
52.30371645,4.74461242,56.032
52.30351977,4.74450296,56.098
52.30332114,4.74438694,56.151
52.30311874,4.74426432,56.190
52.30291030,4.74414028,56.223
52.30269743,4.74401082,56.197
52.30248277,4.74386069,56.102
52.30226460,4.74370461,55.940
52.30203873,4.74356333,55.717
52.30180446,4.74341373,55.545
52.30156527,4.74327615,55.320
52.30132671,4.74314831,55.054
52.30109291,4.74299918,54.735
52.30084450,4.74283631,54.510
52.30060255,4.74268231,54.277
52.30036809,4.74251510,54.120
52.30013556,4.74235006,53.999
52.29990746,4.74218224,53.919
52.29968303,4.74200812,53.878
52.29946407,4.74181805,53.835
52.29924394,4.74162665,53.788
52.29901784,4.74144386,53.750
52.29879547,4.74124497,53.727
52.29857618,4.74103710,53.730
52.29835840,4.74082750,53.716
52.29814607,4.74060789,53.685
52.29793702,4.74037398,53.721
52.29773285,4.74012285,53.726
52.29752941,4.73987131,53.631
52.29733411,4.73961087,53.534
52.29713853,4.73934491,53.418
52.29694913,4.73907523,53.396
52.29676171,4.73880060,53.448
52.29657565,4.73852068,53.488
52.29638804,4.73824395,53.511
52.29620015,4.73796821,53.526
52.29601108,4.73769470,53.573
52.29582329,4.73741587,53.665
52.29563440,4.73713679,53.742
52.29544437,4.73686366,53.812
52.29525473,4.73659234,53.888
52.29506429,4.73632279,53.985
52.29487436,4.73605080,54.078
52.29468604,4.73577462,54.149
52.29450100,4.73549091,54.192
52.29431857,4.73520170,54.244
52.29413562,4.73491454,54.285
52.29394855,4.73463700,54.304
52.29376033,4.73436308,54.318
52.29357212,4.73408998,54.342
52.29338210,4.73381977,54.362
52.29319151,4.73355011,54.380
52.29300127,4.73327828,54.397
52.29280945,4.73300785,54.395
52.29261662,4.73273807,54.431
52.29242414,4.73246599,54.473
52.29223168,4.73219364,54.496
52.29204201,4.73191425,54.497
52.29185218,4.73163410,54.538
52.29166416,4.73134968,54.605
52.29147416,4.73106787,54.663
52.29128137,4.73079077,54.762
52.29108863,4.73051509,54.816
52.29089652,4.73024126,54.864
52.29070599,4.72996616,54.920
52.29051586,4.72969351,54.971
52.29032575,4.72942408,55.019
52.29013634,4.72915512,55.069
52.28994847,4.72888530,55.114
52.28976105,4.72861895,55.184
52.28957409,4.72835478,55.261
52.28939035,4.72808736,55.311
52.28920562,4.72782503,55.342
52.28902242,4.72756248,55.360
52.28883999,4.72729923,55.378
52.28865784,4.72703547,55.396
52.28847741,4.72676904,55.394
52.28829425,4.72650906,55.399
52.28811193,4.72624846,55.418
52.28793128,4.72598427,55.455
52.28775051,4.72572065,55.459
52.28756926,4.72546270,55.457
52.28738993,4.72520667,55.409
52.28721127,4.72495238,55.362
52.28703315,4.72469679,55.313
52.28685475,4.72444169,55.264
52.28667397,4.72419025,55.222
52.28649339,4.72393326,55.176
52.28631153,4.72367452,55.093
52.28613027,4.72341440,54.999
52.28594697,4.72316151,54.902
52.28576392,4.72290739,54.825
52.28558141,4.72265069,54.744
52.28539934,4.72239199,54.676
52.28521755,4.72213217,54.617
52.28503645,4.72187101,54.562
52.28485102,4.72161615,54.507
52.28467016,4.72135366,54.441
52.28448790,4.72109286,54.401
52.28430536,4.72083156,54.331
52.28412281,4.72056784,54.277
52.28393905,4.72030358,54.245
52.28375561,4.72003910,54.218
52.28357182,4.71977554,54.194
52.28338958,4.71950895,54.137
52.28320894,4.71923903,54.084
52.28302922,4.71896110,54.069
52.28284067,4.71869016,53.995
52.28264585,4.71843167,53.916
52.28245052,4.71817646,53.926
52.28225974,4.71791405,54.087
52.28206600,4.71764904,54.189
52.28187299,4.71738696,54.264
52.28168244,4.71711988,54.299
52.28149155,4.71685540,54.339
52.28130201,4.71658873,54.371
52.28111598,4.71631520,54.392
52.28092683,4.71604701,54.406
52.28073499,4.71578206,54.392
52.28054527,4.71551248,54.377
52.28035845,4.71523780,54.350
52.28016957,4.71496157,54.287
52.27997934,4.71468750,54.238
52.27978760,4.71441720,54.154
52.27959634,4.71414588,54.057
52.27940567,4.71387272,53.956
52.27921607,4.71360161,53.838
52.27902514,4.71333364,53.735
52.27883592,4.71306076,53.612
52.27864745,4.71278971,53.490
52.27845953,4.71251832,53.372
52.27827040,4.71225019,53.284
52.27808231,4.71198015,53.194
52.27789182,4.71171241,53.106
52.27770249,4.71144151,53.048
52.27751954,4.71115825,52.987
52.27733648,4.71087571,52.947
52.27715227,4.71059607,52.914
52.27696524,4.71032198,52.884
52.27677953,4.71004696,52.839
52.27659752,4.70976744,52.778
52.27641909,4.70948396,52.694
52.27623955,4.70920590,52.621
52.27605613,4.70893766,52.575
52.27587174,4.70867285,52.532
52.27568768,4.70840883,52.494
52.27550355,4.70814784,52.465
52.27531965,4.70788834,52.431
52.27513722,4.70762724,52.410
52.27495570,4.70736644,52.377
52.27477523,4.70710589,52.317
52.27459550,4.70684625,52.258
52.27441559,4.70658888,52.206
52.27423679,4.70632989,52.144
52.27405814,4.70607160,52.078
52.27387903,4.70581458,52.009
52.27370027,4.70555789,51.944
52.27352220,4.70530117,51.894
52.27334330,4.70504864,51.826
52.27316567,4.70479599,51.774
52.27298927,4.70453989,51.725
52.27281283,4.70428480,51.681
52.27263571,4.70403261,51.651
52.27245839,4.70377932,51.632
52.27228072,4.70352618,51.610
52.27210295,4.70326852,51.593
52.27192420,4.70300857,51.589
52.27174242,4.70275309,51.602
52.27156241,4.70249598,51.603
52.27138262,4.70224164,51.605
52.27120283,4.70198728,51.610
52.27102301,4.70173164,51.617
52.27084285,4.70147414,51.624
52.27066229,4.70121601,51.634
52.27048109,4.70095457,51.623
52.27029863,4.70069038,51.614
52.27011435,4.70042305,51.580
52.26992762,4.70015560,51.549
52.26974043,4.69988539,51.528
52.26955429,4.69961696,51.484
52.26936928,4.69935150,51.464
52.26918592,4.69908794,51.436
52.26900518,4.69882798,51.393
52.26882909,4.69857761,51.324
52.26865676,4.69833242,51.258
52.26847959,4.69809138,51.216
52.26829461,4.69785399,51.177
52.26811147,4.69760278,51.171
52.26793113,4.69733846,51.141
52.26774626,4.69707389,51.124
52.26756007,4.69680655,51.097
52.26737233,4.69653915,51.067
52.26718318,4.69627072,51.053
52.26699484,4.69599816,51.051
52.26680619,4.69572133,51.054
52.26661154,4.69545078,51.055
52.26641654,4.69518091,51.044
52.26622035,4.69491406,51.021
52.26602626,4.69464410,50.988
52.26583371,4.69437015,50.957
52.26564179,4.69409396,50.919
52.26545092,4.69381778,50.881
52.26525979,4.69354313,50.825
52.26506766,4.69327056,50.782
52.26487651,4.69299834,50.733
52.26468570,4.69272671,50.671
52.26449615,4.69245417,50.608
52.26430705,4.69218135,50.561
52.26411871,4.69190978,50.512
52.26392990,4.69164189,50.464
52.26374163,4.69137367,50.418
52.26355329,4.69110637,50.354
52.26336510,4.69084109,50.294
52.26317774,4.69057491,50.240
52.26299071,4.69030804,50.200
52.26280379,4.69004131,50.162
52.26261792,4.68977462,50.132
52.26243216,4.68950849,50.093
52.26224559,4.68924465,50.069
52.26206062,4.68897997,50.051
52.26187685,4.68871506,50.024
52.26169288,4.68845134,49.998
52.26150810,4.68818770,49.979
52.26132524,4.68791953,49.955
52.26114059,4.68765011,49.894
52.26095322,4.68737914,49.850
52.26076443,4.68710786,49.825
52.26057691,4.68683891,49.803
52.26038931,4.68657325,49.797
52.26020129,4.68630553,49.795
52.26001221,4.68603563,49.784
52.25982216,4.68576370,49.788
52.25962939,4.68549870,49.814
52.25943869,4.68523692,49.806
52.25924993,4.68496783,49.803
52.25906079,4.68469578,49.787
52.25887280,4.68441641,49.752
52.25868215,4.68413489,49.746
52.25848824,4.68385599,49.745
52.25829791,4.68357507,49.732
52.25811058,4.68329207,49.726
52.25792587,4.68300775,49.683
52.25774175,4.68272921,49.636
52.25755332,4.68245967,49.623
52.25737279,4.68218195,49.629
52.25719471,4.68190899,49.634
52.25701998,4.68163442,49.645
52.25684318,4.68136457,49.669
52.25666299,4.68110422,49.677
52.25648159,4.68084723,49.672
52.25630167,4.68058868,49.664
52.25612295,4.68032895,49.653
52.25594381,4.68006931,49.630
52.25576412,4.67981222,49.611
52.25558453,4.67955463,49.587
