52.06580445,5.68825172,100.119
52.06580371,5.68827032,97.606
52.06580371,5.68827032,100.637
52.06580371,5.68827032,99.046
52.06580371,5.68827032,98.718
52.06580371,5.68827032,99.009
52.06573664,5.68828347,94.282
52.06571264,5.68830499,95.130
52.06570103,5.68832128,93.849
52.06568497,5.68836221,95.622
52.06566339,5.68839827,94.413
52.06563917,5.68843875,93.803
52.06561209,5.68847143,92.990
52.06557930,5.68850777,91.845
52.06554915,5.68854175,91.956
52.06552869,5.68856333,91.813
52.06551908,5.68857530,91.526
52.06551035,5.68858640,91.523
52.06549876,5.68860472,91.633
52.06549358,5.68862097,91.310
52.06549066,5.68864328,90.865
52.06549158,5.68867288,90.089
52.06549511,5.68872372,88.954
52.06551278,5.68880867,88.211
52.06554980,5.68890584,87.168
52.06560831,5.68900484,85.895
52.06565940,5.68908812,85.213
52.06572885,5.68916885,84.868
52.06579597,5.68925110,84.882
52.06582897,5.68929529,84.899
52.06585118,5.68932578,84.921
52.06586799,5.68934768,84.944
52.06588264,5.68936758,84.968
52.06590938,5.68940074,84.992
52.06592689,5.68942505,85.011
52.06596015,5.68947740,85.027
52.06597197,5.68950717,85.036
52.06600295,5.68956064,85.045
52.06602235,5.68959930,85.053
52.06606741,5.68964088,85.147
52.06612779,5.68965589,85.214
52.06619198,5.68963314,85.225
52.06627299,5.68959444,85.211
52.06635690,5.68955595,85.250
52.06644926,5.68952214,85.357
52.06654531,5.68950040,85.505
52.06665140,5.68950317,85.674
52.06675977,5.68951748,85.833
52.06687732,5.68957165,86.067
52.06700265,5.68963373,86.326
52.06713679,5.68968751,86.720
52.06728080,5.68975054,87.005
52.06743570,5.68981083,87.212
52.06760080,5.68986759,87.443
52.06776586,5.68991231,87.632
52.06794020,5.68996250,87.771
52.06811803,5.69001606,87.884
52.06829861,5.69007262,87.966
52.06847712,5.69012927,88.031
52.06864792,5.69018733,88.164
52.06881700,5.69024836,88.347
52.06898474,5.69030261,88.515
52.06915128,5.69035466,88.667
52.06931862,5.69039980,88.789
52.06949030,5.69045219,88.889
52.06966795,5.69051219,89.031
52.06984336,5.69057309,89.180
52.07002015,5.69064332,89.265
52.07019042,5.69069913,89.341
52.07035935,5.69074899,89.454
52.07052495,5.69080048,89.575
52.07068429,5.69085241,89.664
52.07083947,5.69090297,89.318
52.07099428,5.69096227,89.017
52.07114809,5.69101959,88.739
52.07130344,5.69107623,88.613
52.07145995,5.69112842,88.504
52.07161889,5.69119018,88.498
52.07176714,5.69128031,88.781
52.07192451,5.69134503,89.133
52.07208181,5.69140247,89.437
52.07223918,5.69145272,89.787
52.07239388,5.69150410,90.218
52.07254837,5.69155836,90.594
52.07270032,5.69161263,90.900
52.07285535,5.69166593,91.642
52.07300967,5.69172019,92.208
52.07316464,5.69177288,92.642
52.07331912,5.69182713,92.953
52.07347562,5.69187904,93.175
52.07363725,5.69193415,93.377
52.07379804,5.69198665,93.617
52.07395891,5.69203966,93.768
52.07412328,5.69209030,94.039
52.07428551,5.69214025,94.314
52.07444787,5.69218953,94.565
52.07461125,5.69224227,94.748
52.07477070,5.69229770,94.795
52.07493004,5.69234887,94.833
52.07509043,5.69239881,94.869
52.07524965,5.69245046,94.838
52.07540192,5.69251155,94.491
52.07555694,5.69257440,94.121
52.07571796,5.69262773,93.971
52.07587276,5.69268957,93.885
52.07602747,5.69274458,93.765
52.07618443,5.69279406,93.687
52.07634182,5.69283820,93.628
52.07649854,5.69288867,93.581
52.07665520,5.69293924,93.578
52.07681159,5.69299194,93.632
52.07696634,5.69304644,93.747
52.07711830,5.69309941,93.876
52.07726678,5.69315618,94.008
52.07741232,5.69320602,94.154
52.07755605,5.69325514,94.311
52.07769765,5.69330272,94.473
52.07783953,5.69335876,94.645
52.07797874,5.69340773,94.812
52.07811553,5.69345267,94.969
52.07825552,5.69349785,95.038
52.07839639,5.69354614,95.102
52.07853635,5.69359110,95.179
52.07867330,5.69363787,95.287
52.07880882,5.69368217,95.374
52.07894523,5.69372589,95.414
52.07908286,5.69376875,95.478
52.07922060,5.69380923,95.553
52.07935747,5.69384841,95.649
52.07949378,5.69388815,95.747
52.07962920,5.69393223,95.895
52.07976578,5.69397633,96.061
52.07990245,5.69401605,96.209
52.08004091,5.69406227,96.268
52.08018042,5.69410833,96.334
52.08032356,5.69415531,96.374
52.08047801,5.69420781,96.483
52.08064613,5.69426278,96.544
52.08082264,5.69432399,96.484
52.08099871,5.69438617,96.471
52.08117609,5.69444762,96.479
52.08135202,5.69450551,96.508
52.08153682,5.69456718,96.437
52.08172585,5.69463246,96.300
52.08191247,5.69470111,96.252
52.08209892,5.69476631,96.219
52.08229178,5.69483389,96.203
52.08248158,5.69490225,96.230
52.08266562,5.69496886,96.147
52.08285304,5.69503038,96.060
52.08303946,5.69509072,96.214
52.08322332,5.69514867,96.337
52.08340601,5.69521187,96.360
52.08359441,5.69528142,96.407
52.08378300,5.69534465,96.410
52.08396934,5.69541272,96.467
52.08415551,5.69548488,96.536
52.08434136,5.69555854,96.548
52.08452959,5.69562776,96.500
52.08471888,5.69570031,96.403
52.08490807,5.69578035,96.313
52.08509577,5.69586685,96.180
52.08528067,5.69595447,95.865
52.08546360,5.69604437,95.525
52.08564752,5.69613599,95.144
52.08582914,5.69622470,94.782
52.08601436,5.69632517,94.551
52.08620656,5.69642479,94.419
52.08639735,5.69651220,94.372
52.08658288,5.69658585,94.288
52.08676379,5.69668399,94.240
52.08694133,5.69676596,94.119
52.08712176,5.69685532,93.971
52.08729918,5.69694673,93.886
52.08748207,5.69703570,93.725
52.08766566,5.69711401,93.621
52.08784702,5.69720159,93.589
52.08803059,5.69729796,93.572
52.08821515,5.69739185,93.563
52.08840187,5.69748431,93.558
52.08858795,5.69757368,93.574
52.08877223,5.69766020,93.593
52.08894661,5.69774246,92.348
52.08912949,5.69783710,91.360
52.08931428,5.69792765,90.610
52.08949755,5.69801465,90.084
52.08967580,5.69810693,89.721
52.08985432,5.69820118,89.382
52.09003517,5.69830251,89.099
52.09021407,5.69838257,88.791
52.09038675,5.69846516,88.452
52.09056713,5.69853006,88.163
52.09074074,5.69860319,87.888
52.09090778,5.69869409,87.775
52.09107713,5.69879728,87.759
52.09125206,5.69890674,87.688
52.09142847,5.69901553,87.586
52.09159910,5.69913241,87.623
52.09177331,5.69924464,87.630
