52.30816610,4.75296440,Searching,49.191
52.25082416,4.67274592,"Traffic camera notification",54.966
52.15646244,4.66448188,"Wrong turn (distracted)",56.253
52.15439824,4.65985523,"Traffic camera notification",57.620
52.14771197,4.65844213,"Traffic camera notification",59.341
52.11084732,4.67237955,"Weird route",59.904
