52.06547021,5.68852420,Searching,97.701
52.15730794,5.71824739,"Distraction: Conversation",73.992
52.19436175,5.70025479,"Bad instructions or difficulty interpreting",79.776
52.19737301,5.70033789,"Bad instructions or difficulty interpreting",79.694
52.37618946,5.78672345,Searching,70.215
